ticker,sector,ind,country,atr,ipo,index
"WASH","Financial","Regional - Northeast Banks","USA","1.17","1995-08-18","0"
"UZB","Financial","Exchange Traded Fund","USA","0.26","0000-00-00","0"
"MYRG","Industrial Goods","General Contractors","USA","1.18","2008-08-13","0"
"CWBR","Healthcare","Biotechnology","USA","0.12",NULL,"0"
"INFR","Financial","Exchange Traded Fund","USA","0.57",NULL,"0"
"VECO","Technology","Semiconductor Equipment & Materials","USA","0.46","1994-11-29","0"
"HOMB","Financial","Money Center Banks","USA","0.54","2006-06-23","0"
"CIF","Financial","Closed-End Fund - Debt","USA","0.04","1988-10-05","0"
"EUMF",,,,NULL,NULL,"0"
"MOMO","Technology","Internet Software & Services","China","1.53","2014-12-11","0"
"OFS","Financial","Asset Management","USA","0.25","2012-11-08","0"
"LTSH",,,,NULL,NULL,"0"
"FSLR","Technology","Semiconductor - Specialized","USA","2.01","2006-11-17","1"
"LABU","Financial","Exchange Traded Fund","USA","2.73",NULL,"0"
"TTGT","Technology","Internet Information Providers","USA","0.89","2007-05-17","0"
"PUB","Financial","Money Center Banks","USA","0.84",NULL,"0"
"LBAI","Financial","Regional - Northeast Banks","USA","0.41","1999-01-04","0"
"BLNK","Services","Business Services","USA","0.14",NULL,"0"
"KMDA","Healthcare","Biotechnology","Israel","0.14","2013-05-31","0"
"MTP","Healthcare","Biotechnology","USA","0.09",NULL,"0"
"CNET","Services","Advertising Agencies","China","0.06","2009-08-14","0"
"DHY","Financial","Asset Management","USA","0.02","1998-07-29","0"
"PMOM","Financial","Exchange Traded Fund","USA","0.26",NULL,"0"
"RBS","Financial","Foreign Money Center Banks","United Kingdom","0.13","2007-10-18","0"
"GLPG","Healthcare","Biotechnology","Belgium","3.02",NULL,"0"
"TPVG","Financial","Closed-End Fund - Equity","USA","0.30","2014-03-06","0"
"AKRX","Healthcare","Drugs - Generic","USA","0.30","2002-08-02","0"
"AVX","Technology","Diversified Electronics","USA","0.41","1995-08-15","0"
"DVN","Basic Materials","Independent Oil & Gas","USA","1.01","1992-03-17","1"
"BHP","Basic Materials","Industrial Metals & Minerals","Australia","0.96","1987-05-29","0"
"FLIC","Financial","Regional - Northeast Banks","USA","0.58","1995-08-18","0"
"ASPS","Services","Business Services","Luxembourg","0.75","2009-08-06","0"
"EVFM","Healthcare","Biotechnology","USA","0.33",NULL,"0"
"VGI","Financial","Closed-End Fund - Debt","USA","0.20","2012-02-24","0"
"STBA","Financial","Regional - Northeast Banks","USA","0.89","1992-04-21","0"
"BMRC","Financial","Regional - Pacific Banks","USA","1.03","1999-12-23","0"
"LORL","Technology","Communication Equipment","USA","0.95","2005-07-27","0"
"ELSE","Technology","Scientific & Technical Instruments","USA","0.12","1990-04-02","0"
"CFFN","Financial","Savings & Loans","USA","0.27","1999-04-01","0"
"DWAT","Financial","Exchange Traded Fund","USA","0.14","2014-10-01","0"
"DB","Financial","Foreign Regional Banks","Germany","0.22","1996-11-18","0"
"TIGO","Technology","Telecom Services - Domestic","Luxembourg","1.00",NULL,"0"
"AIIQ","Financial","Exchange Traded Fund","USA","0.16",NULL,"0"
"EDSA","Healthcare","Biotechnology","Canada","0.67",NULL,"0"
"LTXB","Financial","Regional - Southwest Banks","USA","0.87","2006-10-03","0"
"GRC","Industrial Goods","Diversified Machinery","USA","1.04","1992-03-17","0"
"MGPI","Consumer Goods","Beverages - Wineries & Distillers","USA","2.16","1990-03-26","0"
"PFE","Healthcare","Drug Manufacturers - Major","USA","0.77","1972-06-01","2"
"CBMG","Healthcare","Biotechnology","USA","0.90","2014-03-21","0"
"VRS","Consumer Goods","Paper & Paper Products","USA","0.55","2008-06-09","0"
"GNAF",,,,NULL,NULL,"0"
"RYE","Financial","Exchange Traded Fund","USA","0.98","2006-11-07","0"
"XLE","Financial","Exchange Traded Fund","USA","1.19","1998-12-22","0"
"AUO","Technology","Semiconductor - Broad Line","Taiwan","0.09","2002-05-23","0"
"CHCO","Financial","Regional - Mid-Atlantic Banks","USA","1.72","1993-02-19","0"
"TAK","Healthcare","Drugs - Generic","Japan","0.32",NULL,"0"
"STAA","Healthcare","Medical Instruments & Supplies","USA","1.21","1992-03-02","0"
"OSBC","Financial","Regional - Midwest Banks","USA","0.33","1995-08-18","0"
"CWCO","Utilities","Water Utilities","Cayman Islands","0.45","1995-06-01","0"
"MPB","Financial","Regional - Northeast Banks","USA","1.03","1997-12-04","0"
"PIY",,,,NULL,"2003-10-09","0"
"UMBF","Financial","Regional - Southwest  Banks","USA","1.63","1990-03-27","0"
"BICK","Financial","Exchange Traded Fund","USA","0.38","2010-04-13","0"
"DXD","Financial","Exchange Traded Fund","USA","0.66","2006-07-13","0"
"HYND","Financial","Exchange Traded Fund","USA","0.20","2013-12-18","0"
"SALT","Services","Shipping","Monaco","0.28","2013-12-12","0"
"TGS","Utilities","Gas Utilities","Argentina","0.80","1994-11-17","0"
"SM","Basic Materials","Independent Oil & Gas","USA","0.79","1992-12-21","0"
"AIG","Financial","Property & Casualty Insurance","USA","1.24","1984-09-07","1"
"QHC","Healthcare","Hospitals","USA","0.15",NULL,"0"
"HMSY","Services","Business Services","USA","1.12","1992-12-18","0"
"PFNX","Healthcare","Biotechnology","USA","0.51","2014-07-24","0"
"SAVA","Healthcare","Biotechnology","USA","0.11",NULL,"0"
"TTM","Consumer Goods","Auto Manufacturers - Major","India","0.37","2004-09-27","0"
"EVH","Technology","Healthcare Information Services","USA","0.56",NULL,"0"
"FCX","Basic Materials","Copper","USA","0.37","1995-07-10","1"
"OXM","Consumer Goods","Textile - Apparel Clothing","USA","2.82","1987-12-30","0"
"GS","Financial","Investment Brokerage - National","USA","4.72","1999-05-04","2"
"SKT","Financial","REIT - Retail","USA","0.54","1993-05-28","0"
"MU","Technology","Semiconductor- Memory Chips","USA","1.54","1989-05-16","1"
"SANW","Consumer Goods","Farm Products","USA","0.19","2010-06-14","0"
"SBBX","Financial","Regional - Northeast Banks","USA","0.55","1998-02-20","0"
"EQRR","Financial","Exchange Traded Fund","USA","0.81",NULL,"0"
"SMTC","Technology","Semiconductor - Integrated Circuits","USA","1.60","1992-03-17","0"
"BXS","Financial","Regional - Southeast Banks","USA","0.69","1985-10-16","0"
"ALNY","Healthcare","Biotechnology","USA","3.23","2004-06-01","0"
"FLZA",,,,NULL,NULL,"0"
"DWSH","Financial","Exchange Traded Fund","USA","0.73",NULL,"0"
"TECH","Healthcare","Biotechnology","USA","6.02","1992-12-09","0"
"BRKL","Financial","Savings & Loans","USA","0.31","1998-03-25","0"
"HTLF","Financial","Regional - Southwest  Banks","USA","1.34","1999-01-04","0"
"OIH","Financial","Exchange Traded Fund","USA","0.49","2001-02-26","0"
"WBS","Financial","Regional - Northeast Banks","USA","1.34","1986-12-12","0"
"FTR","Technology","Telecom Services - Domestic","USA","0.11","1990-03-26","1"
"FAAR","Financial","Exchange Traded Fund","USA","0.14",NULL,"0"
"CGA","Basic Materials","Agricultural Chemicals","China","0.38","2008-04-16","0"
"JP","Financial","Asset Management","China","0.17",NULL,"0"
"YRD","Financial","Credit Services","China","0.47",NULL,"0"
"FTXG","Financial","Exchange Traded Fund","USA","0.17",NULL,"0"
"TRTN","Services","Rental & Leasing Services","Bermuda","0.96",NULL,"0"
"EWJV","Financial","Exchange Traded Fund","USA","0.25",NULL,"0"
"MIXT","Technology","Technical & System Software","South Africa","0.41","2013-08-09","0"
"MTSI","Technology","Semiconductor - Broad Line","USA","0.82","2012-03-15","0"
"KNAB",,,,NULL,NULL,"0"
"TME","Technology","Internet Information Providers","China","0.48",NULL,"0"
"TOO","Services","Shipping","Bermuda","0.04","2006-12-14","0"
"TECK","Basic Materials","Industrial Metals & Minerals","Canada","0.52",NULL,"0"
"PSQ","Financial","Exchange Traded Fund","USA","0.41","2006-06-21","0"
"AFGE","Financial","Property & Casualty Insurance","USA","0.20","2014-09-24","0"
"MLVF","Financial","Savings & Loans","USA","0.48","2008-05-21","0"
"GENY","Financial","Exchange Traded Fund","USA","0.55",NULL,"0"
"VKTX","Healthcare","Biotechnology","USA","0.34",NULL,"0"
"CAI","Services","Rental & Leasing Services","USA","0.79",NULL,"0"
"NHI","Financial","REIT - Healthcare Facilities","USA","1.25","1991-10-09","0"
"SFBS","Financial","Foreign Money Center Banks","USA","0.88","2014-05-14","0"
"BRZU","Financial","Exchange Traded Fund","USA","2.08","2013-04-10","0"
"IHT","Financial","REIT - Hotel/Motel","USA","0.07","1987-12-30","0"
"IIIN","Basic Materials","Steel & Iron","USA","0.73","1992-03-17","0"
"MTSL","Technology","Diversified Communication Services","Israel","0.24","1997-05-21","0"
"WAFD","Financial","Savings & Loans","USA","0.82","1990-03-26","0"
"ROK","Industrial Goods","Diversified Machinery","USA","4.19","1981-12-31","1"
"LW","Consumer Goods","Food - Major Diversified","USA","1.35",NULL,"0"
"ISDS","Financial","Exchange Traded Fund","USA","0.32",NULL,"0"
"CBNK","Financial","Savings & Loans","USA","0.20","2006-07-20","0"
"DTYS","Financial","Exchange Traded Fund","USA","0.75","2010-08-10","0"
"PFIS","Financial","Regional - Northeast Banks","USA","1.13","2002-06-05","0"
"RF","Financial","Regional - Southeast Banks","USA","0.45","1990-03-26","1"
"CLXT","Consumer Goods","Farm Products","USA","0.56",NULL,"0"
"BBDC","Financial","Credit Services","USA","0.11",NULL,"0"
"TARO","Healthcare","Drug Manufacturers - Other","Israel","2.06","1993-04-01","0"
"CMCL",,,,NULL,NULL,"0"
"IDSA","Industrial Goods","Waste Management","USA","0.05","1996-05-30","0"
"LEVI","Consumer Goods","Textile - Apparel Clothing","USA","0.71",NULL,"0"
"SRG","Financial","REIT - Diversified","USA","1.15",NULL,"0"
"ENR","Consumer Goods","Personal Products","USA","1.68","2000-03-27","0"
"ASX","Technology","Semiconductor - Broad Line","Taiwan","0.10","2000-10-02","0"
"YXI","Financial","Exchange Traded Fund","USA","0.25","2010-03-18","0"
"UBSI","Financial","Regional - Mid-Atlantic Banks","USA","0.97","1990-03-26","0"
"OPY","Financial","Investment Brokerage - Regional","USA","0.64","1993-08-16","0"
"PBR","Basic Materials","Oil & Gas Drilling & Exploration","Brazil","0.43","2000-08-10","0"
"FRC","Financial","Money Center Banks","USA","1.90","2010-12-09","0"
"HMI","Technology","Scientific & Technical Instruments","China","0.65",NULL,"0"
"FFIN","Financial","Regional - Southwest  Banks","USA","0.86","1993-11-01","0"
"WABC","Financial","Regional - Pacific Banks","USA","1.25","1992-03-17","0"
"INSP","Healthcare","Medical Appliances & Equipment","USA","2.99",NULL,"0"
"IGMS",,,,NULL,NULL,"0"
"TSC","Financial","Money Center Banks","USA","0.63","2013-05-09","0"
"AQNA",,,,NULL,NULL,"0"
"SBNY","Financial","Regional - Mid-Atlantic Banks","USA","2.70","2004-03-23","0"
"BSIG","Financial","Asset Management","USA","0.40",NULL,"0"
"ATLO","Financial","Regional - Northeast Banks","USA","0.61","2000-02-15","0"
"TBBK","Financial","Regional - Mid-Atlantic Banks","USA","0.33","2004-02-03","0"
"BOKF","Financial","Regional - Southwest  Banks","USA","2.02","1991-09-05","0"
"ORGO","Healthcare","Drugs - Generic","USA","0.62",NULL,"0"
"CWK","Financial","Property Management","USA","0.55",NULL,"0"
"KFS","Financial","Property & Casualty Insurance","Canada","0.10","1998-05-06","0"
"JBGS","Financial","Property Management","USA","0.67",NULL,"0"
"SRCE","Financial","Regional - Midwest Banks","USA","1.10","1996-09-03","0"
"ARCB","Services","Trucking","USA","1.06","1992-05-13","0"
"GGN","Financial","Diversified Investments","USA","0.05","2005-03-29","0"
"EVG","Financial","Closed-End Fund - Debt","USA","0.09","2005-02-24","0"
"FRBA","Financial","Regional - Mid-Atlantic Banks","USA","0.35","2010-10-15","0"
"DPST","Financial","Exchange Traded Fund","USA","2.44",NULL,"0"
"CPER","Financial","Exchange Traded Fund","USA","0.19","2011-11-15","0"
"PFBI","Financial","Regional - Southeast Banks","USA","0.50","1996-05-17","0"
"TPCO","Services","Publishing - Newspapers","USA","0.30",NULL,"0"
"BCBP","Financial","Regional - Northeast Banks","USA","0.27","2003-10-15","0"
"SCPL","Technology","Multimedia & Graphics Software","USA","0.58",NULL,"0"
"SRNE","Healthcare","Biotechnology","USA","0.15","2007-03-19","0"
"UCBI","Financial","Regional - Mid-Atlantic Banks","USA","0.82","2002-03-21","0"
"JCAP","Financial","REIT - Industrial","USA","0.30",NULL,"0"
"PTEN","Basic Materials","Oil & Gas Drilling & Exploration","USA","0.51","1993-11-02","0"
"AVLR","Technology","Application Software","USA","3.95",NULL,"0"
"AMAL","Financial","Regional - Northeast Banks","USA","0.63",NULL,"0"
"CALX","Technology","Communication Equipment","USA","0.19","2010-03-24","0"
"LOB","Financial","Savings & Loans","USA","0.52",NULL,"0"
"NDRA","Healthcare","Medical Instruments & Supplies","USA","0.12",NULL,"0"
"SFBC","Financial","Money Center Banks","USA","0.33","2008-01-09","0"
"CCJ","Basic Materials","Industrial Metals & Minerals","Canada","0.26","1996-03-14","0"
"SPAR","Consumer Goods","Trucks & Other Vehicles","USA","0.54","1990-03-26","0"
"HLNE","Financial","Asset Management","USA","2.25",NULL,"0"
"EZA","Financial","Exchange Traded Fund","USA","0.94","2003-02-07","0"
"CCC","Industrial Goods","Pollution & Treatment Controls","USA","0.53","1987-06-03","0"
"DXC","Technology","Information Technology Services","USA","2.19",NULL,"0"
"SID","Basic Materials","Steel & Iron","Brazil","0.16","1996-11-18","0"
"IDT","Technology","Diversified Communication Services","USA","0.49","2001-05-16","0"
"USCI","Financial","Exchange Traded Fund","USA","0.34","2010-08-10","0"
"ELVT","Financial","Credit Services","USA","0.19",NULL,"0"
"BLCM","Healthcare","Biotechnology","USA","0.12","2014-12-18","0"
"DGII","Technology","Communication Equipment","USA","0.48","1990-03-26","0"
"BOOM","Industrial Goods","Metal Fabrication","USA","2.18","1989-01-05","0"
"YMLP","Financial","Exchange Traded Fund","USA","0.24","2012-03-14","0"
"RAVN","Industrial Goods","Diversified Machinery","USA","1.18","1980-03-17","0"
"NBTB","Financial","Regional - Northeast Banks","USA","0.87","1992-03-17","0"
"FCG","Financial","Exchange Traded Fund","USA","0.43","2007-05-11","0"
"PGP","Financial","Closed-End Fund - Foreign","USA","0.23","2005-05-26","0"
"VCYT","Healthcare","Biotechnology","USA","1.34","2013-10-30","0"
"ATNI","Technology","Telecom Services - Domestic","USA","1.90","1991-11-14","0"
"UAE","Financial","Exchange Traded Fund","USA","0.16","2014-05-01","0"
"SRLP","Basic Materials","Oil & Gas Refining & Marketing","USA","0.44","2013-10-25","0"
"EOS","Financial","Closed-End Fund - Equity","USA","0.22","2005-01-27","0"
"KOS","Basic Materials","Independent Oil & Gas","USA","0.27","2011-05-11","0"
"AXR","Services","Business Services","USA","0.28","1973-05-03","0"
"JBSS","Consumer Goods","Processed & Packaged Goods","USA","2.28","1991-12-04","0"
"MESA","Services","Major Airlines","USA","0.52",NULL,"0"
"CPTA","Financial","Closed-End Fund - Equity","USA","0.23","2013-09-25","0"
"RMI","Financial","Closed-End Fund - Debt","USA","0.26",NULL,"0"
"IAC","Technology","Internet Information Providers","USA","8.29",NULL,"0"
"PINC","Technology","Healthcare Information Services","USA","1.02","2013-09-26","0"
"EEV","Financial","Exchange Traded Fund","USA","1.09","2007-11-01","0"
"SGRP","Services","Business Services","USA","0.07","1996-03-04","0"
"VIXM","Financial","Exchange Traded Fund","USA","0.56","2011-01-04","0"
"SPXX","Financial","Closed-End Fund - Equity","USA","0.21","2005-11-23","0"
"PRAA","Services","Business Services","USA","0.93","2002-11-08","0"
"LNC","Financial","Life Insurance","USA","1.79","1984-10-05","1"
"XME","Financial","Exchange Traded Fund","USA","0.65","2006-06-22","0"
"SGMA","Technology","Printed Circuit Boards","USA","0.28","1994-02-09","0"
"EGY","Basic Materials","Independent Oil & Gas","USA","0.10","1993-01-29","0"
"NRT","Financial","Diversified Investments","USA","0.24","1987-12-30","0"
"CTBI","Financial","Regional - Southeast Banks","USA","1.03","1993-05-17","0"
"UBCP","Financial","Regional - Midwest Banks","USA","0.20","1995-08-18","0"
"EIG","Financial","Accident & Health Insurance","USA","0.74","2007-01-31","0"
"FOMX","Healthcare","Biotechnology","Israel","0.25","2014-09-18","0"
"WSG","Services","Entertainment - Diversified","China","0.28",NULL,"0"
"SNES","Basic Materials","Agricultural Chemicals","USA","0.12",NULL,"0"
"FTAI","Services","Rental & Leasing Services","USA","0.28",NULL,"0"
"IPB",,,,NULL,"2004-01-20","0"
"YRCW","Services","Trucking","USA","0.37","1986-07-09","0"
"IFS",,,,NULL,NULL,"0"
"IBA","Consumer Goods","Farm Products","Mexico","1.26","1997-09-19","0"
"FBIZ","Financial","Regional - Midwest Banks","USA","0.72","2005-11-09","0"
"DBC","Financial","Exchange Traded Fund","USA","0.19","2006-02-06","0"
"PVAC","Basic Materials","Independent Oil & Gas","USA","1.82",NULL,"0"
"BKCC","Financial","Asset Management","USA","0.10","2007-06-27","0"
"CCX","Conglomerates","Conglomerates","USA","0.04","2010-09-24","0"
"CTAC","Conglomerates","Conglomerates","USA","0.04",NULL,"0"
"ICLK","Services","Marketing Services","USA","0.19",NULL,"0"
"NBRV","Healthcare","Biotechnology","Ireland","0.20",NULL,"0"
"WD","Financial","Mortgage Investment","USA","1.88","2010-12-15","0"
"NWBI","Financial","Savings & Loans","USA","0.32","1994-11-08","0"
"DCIX","Services","Shipping","Greece","0.05","2011-01-03","0"
"CIL","Financial","Exchange Traded Fund","USA","0.28",NULL,"0"
"B","Industrial Goods","Industrial Equipment & Components","USA","1.62","1984-09-07","0"
"RDUS","Healthcare","Biotechnology","USA","1.30","2014-06-06","0"
"SENS","Healthcare","Medical Appliances & Equipment","USA","0.08",NULL,"0"
"UTSI","Technology","Wireless Communications","China","0.06","2000-03-03","0"
"CNO","Financial","Accident & Health Insurance","USA","0.45","2003-09-10","0"
"NTP","Technology","Diversified Electronics","China","0.27","1992-02-26","0"
"PAA","Basic Materials","Oil & Gas Pipelines","USA","0.46","1998-11-18","0"
"NMCO",,,,NULL,NULL,"0"
"MMYT","Services","General Entertainment","India","0.74","2010-08-12","0"
"UZC",,,,NULL,NULL,"0"
"XPER","Technology","Semiconductor Equipment & Materials","USA","0.71",NULL,"0"
"ITRM","Healthcare","Biotechnology","Ireland","0.33",NULL,"0"
"LNTH","Healthcare","Medical Appliances & Equipment","USA","0.93",NULL,"0"
"PLT","Technology","Communication Equipment","USA","1.72","1994-01-20","0"
